,year,destiny,origin,accepted
52061,2010,Netherlands,Gambia,1
52062,2010,Netherlands,Georgia,1
52063,2010,Netherlands,Ghana,0
52064,2010,Netherlands,Guatemala,0
52065,2010,Netherlands,Guinea,7
52066,2010,Netherlands,Guinea-Bissau,0
52067,2010,Netherlands,Haiti,0
52068,2010,Netherlands,Honduras,3
52069,2010,Netherlands,Hungary,0
52070,2010,Netherlands,India,0
52071,2010,Netherlands,Indonesia,0
52072,2010,Netherlands,Iran (Islamic Rep. of),193
52073,2010,Netherlands,Iraq,171
52074,2010,Netherlands,Israel,2
52075,2010,Netherlands,Italy,0
52076,2010,Netherlands,Jamaica,5
52077,2010,Netherlands,Jordan,1
52078,2010,Netherlands,Kazakhstan,1
52079,2010,Netherlands,Kenya,0
52080,2010,Netherlands,Kuwait,0
52081,2010,Netherlands,Kyrgyzstan,0
52082,2010,Netherlands,Lao People's Dem. Rep.,0
52083,2010,Netherlands,Lebanon,1
52084,2010,Netherlands,Liberia,0
52085,2010,Netherlands,Libya,7
52086,2010,Netherlands,Lithuania,0
52087,2010,Netherlands,Malawi,0
52088,2010,Netherlands,Malaysia,0
52089,2010,Netherlands,Mali,0
52090,2010,Netherlands,Mauritania,0
52091,2010,Netherlands,Mexico,0
52092,2010,Netherlands,Mongolia,2
52093,2010,Netherlands,Montenegro,0
52094,2010,Netherlands,Morocco,1
52095,2010,Netherlands,Mozambique,0
52096,2010,Netherlands,Myanmar,11
52097,2010,Netherlands,Namibia,1
52098,2010,Netherlands,Nepal,16
52099,2010,Netherlands,Nicaragua,0
52100,2010,Netherlands,Niger,0
52101,2010,Netherlands,Nigeria,3
52102,2010,Netherlands,Pakistan,13
52103,2010,Netherlands,Palestinian,1
52104,2010,Netherlands,Papua New Guinea,0
52105,2010,Netherlands,Paraguay,0
52106,2010,Netherlands,Peru,0
52107,2010,Netherlands,Philippines,0
52108,2010,Netherlands,Rep. of Korea,0
52109,2010,Netherlands,Rep. of Moldova,0
52110,2010,Netherlands,Romania,0
52111,2010,Netherlands,Russian Federation,2
52112,2010,Netherlands,Rwanda,1
52113,2010,Netherlands,San Marino,0
52114,2010,Netherlands,Saudi Arabia,2
52115,2010,Netherlands,Senegal,7
52116,2010,Netherlands,Serbia and Kosovo (S/RES/1244 (1999)),0
52117,2010,Netherlands,Seychelles,0
52118,2010,Netherlands,Sierra Leone,0
52119,2010,Netherlands,Slovakia,0
52120,2010,Netherlands,Slovenia,0
52121,2010,Netherlands,Somalia,99
52122,2010,Netherlands,South Africa,0
52123,2010,Netherlands,Sri Lanka,25
52124,2010,Netherlands,Stateless,9
52125,2010,Netherlands,Sudan,14
52126,2010,Netherlands,Suriname,0
52127,2010,Netherlands,Syrian Arab Rep.,11
52128,2010,Netherlands,Tajikistan,0
52129,2010,Netherlands,Thailand,0
52130,2010,Netherlands,The former Yugoslav Republic of Macedonia,0
52131,2010,Netherlands,Togo,0
52132,2010,Netherlands,Tunisia,0
52133,2010,Netherlands,Turkey,5
52134,2010,Netherlands,Turkmenistan,2
52135,2010,Netherlands,Uganda,19
52136,2010,Netherlands,Ukraine,0
52137,2010,Netherlands,United Kingdom,0
52138,2010,Netherlands,United Rep. of Tanzania,0
52139,2010,Netherlands,United States of America,0
52140,2010,Netherlands,Uzbekistan,6
52141,2010,Netherlands,Various/Unknown,17
52142,2010,Netherlands,Venezuela (Bolivarian Republic of),0
52143,2010,Netherlands,Viet Nam,0
52144,2010,Netherlands,Yemen,0
52145,2010,Netherlands,Zambia,0
52146,2010,Netherlands,Zimbabwe,2
52147,2010,New Zealand,Afghanistan,3
52148,2010,New Zealand,Algeria,4
52149,2010,New Zealand,Bahrain,0
52150,2010,New Zealand,Bangladesh,0
52151,2010,New Zealand,Bolivia (Plurinational State of),0
52152,2010,New Zealand,Brazil,0
52153,2010,New Zealand,Bulgaria,0
52154,2010,New Zealand,Cameroon,1
52155,2010,New Zealand,Chad,1
52156,2010,New Zealand,China,15
52157,2010,New Zealand,"China, Hong Kong SAR",0
52158,2010,New Zealand,Colombia,2
52159,2010,New Zealand,Congo,0
52160,2010,New Zealand,Czech Rep.,4
52161,2010,New Zealand,Dem. Rep. of the Congo,0
52162,2010,New Zealand,Egypt,2
52163,2010,New Zealand,Eritrea,0
52164,2010,New Zealand,Ethiopia,0
52165,2010,New Zealand,Fiji,4
52166,2010,New Zealand,France,0
52167,2010,New Zealand,Georgia,0
52168,2010,New Zealand,Germany,0
52169,2010,New Zealand,Ghana,0
52170,2010,New Zealand,Hungary,0
52171,2010,New Zealand,India,0
52172,2010,New Zealand,Indonesia,0
52173,2010,New Zealand,Iran (Islamic Rep. of),22
52174,2010,New Zealand,Iraq,13
52175,2010,New Zealand,Israel,0
52176,2010,New Zealand,Jordan,0
52177,2010,New Zealand,Kazakhstan,0
52178,2010,New Zealand,Kiribati,0
52179,2010,New Zealand,Kuwait,2
52180,2010,New Zealand,Kyrgyzstan,1
52181,2010,New Zealand,Lebanon,1
52182,2010,New Zealand,Lithuania,0
52183,2010,New Zealand,Madagascar,4
52184,2010,New Zealand,Malaysia,0
52185,2010,New Zealand,Mexico,0
52186,2010,New Zealand,Myanmar,1
52187,2010,New Zealand,Nepal,0
52188,2010,New Zealand,New Zealand,0
52189,2010,New Zealand,Nigeria,0
52190,2010,New Zealand,Pakistan,10
52191,2010,New Zealand,Palestinian,4
52192,2010,New Zealand,Philippines,0
52193,2010,New Zealand,Poland,0
52194,2010,New Zealand,Rep. of Korea,0
52195,2010,New Zealand,Romania,0
52196,2010,New Zealand,Russian Federation,0
52197,2010,New Zealand,Rwanda,0
52198,2010,New Zealand,Samoa,0
52199,2010,New Zealand,Saudi Arabia,6
52200,2010,New Zealand,Singapore,0
52201,2010,New Zealand,Slovakia,0
52202,2010,New Zealand,Somalia,2
52203,2010,New Zealand,South Africa,1
52204,2010,New Zealand,Sri Lanka,8
52205,2010,New Zealand,Stateless,1
52206,2010,New Zealand,Sudan,2
52207,2010,New Zealand,Syrian Arab Rep.,1
52208,2010,New Zealand,Turkey,3
52209,2010,New Zealand,Uganda,0
52210,2010,New Zealand,United Arab Emirates,0
52211,2010,New Zealand,Uruguay,0
52212,2010,New Zealand,Viet Nam,2
52213,2010,New Zealand,Yemen,1
52214,2010,New Zealand,Zambia,0
52215,2010,New Zealand,Zimbabwe,4
52216,2010,Nicaragua,Bangladesh,4
52217,2010,Nicaragua,Central African Rep.,1
52218,2010,Nicaragua,Congo,0
52219,2010,Nicaragua,Costa Rica,0
52220,2010,Nicaragua,El Salvador,3
52221,2010,Nicaragua,Eritrea,10
52222,2010,Nicaragua,Ethiopia,0
52223,2010,Nicaragua,Ghana,0
52224,2010,Nicaragua,Honduras,3
52225,2010,Nicaragua,Mexico,0
52226,2010,Nicaragua,Nepal,0
52227,2010,Nicaragua,Nigeria,0
52228,2010,Nicaragua,Somalia,14
52229,2010,Nicaragua,United States of America,0
52230,2010,Nicaragua,Zimbabwe,0
52231,2010,Niger,Cameroon,0
52232,2010,Niger,Central African Rep.,0
52233,2010,Niger,Chad,0
52234,2010,Niger,Côte d'Ivoire,0
52235,2010,Niger,Dem. Rep. of the Congo,0
52236,2010,Niger,Guinea,0
52237,2010,Niger,Rwanda,0
52238,2010,Niger,Somalia,0
52239,2010,Niger,Uganda,0
52240,2010,Nigeria,Belgium,0
52241,2010,Nigeria,Benin,0
52242,2010,Nigeria,Cameroon,0
52243,2010,Nigeria,Central African Rep.,0
52244,2010,Nigeria,Chad,0
52245,2010,Nigeria,Congo,0
52246,2010,Nigeria,Côte d'Ivoire,0
52247,2010,Nigeria,Dem. Rep. of the Congo,55
52248,2010,Nigeria,Eritrea,1
52249,2010,Nigeria,Ethiopia,0
52250,2010,Nigeria,Gabon,0
52251,2010,Nigeria,Ghana,0
52252,2010,Nigeria,Guinea,8
52253,2010,Nigeria,Guinea-Bissau,0
52254,2010,Nigeria,Iraq,0
52255,2010,Nigeria,Liberia,2
52256,2010,Nigeria,Palestinian,0
52257,2010,Nigeria,Rwanda,0
52258,2010,Nigeria,Sierra Leone,0
52259,2010,Nigeria,Somalia,1
52260,2010,Nigeria,Sudan,0
52261,2010,Nigeria,Togo,0
52262,2010,Norway,Afghanistan,301
52263,2010,Norway,Albania,0
52264,2010,Norway,Algeria,0
52265,2010,Norway,Angola,1
52266,2010,Norway,Argentina,0
52267,2010,Norway,Armenia,0
52268,2010,Norway,Australia,0
52269,2010,Norway,Azerbaijan,5
52270,2010,Norway,Bangladesh,0
52271,2010,Norway,Belarus,0
52272,2010,Norway,Benin,0
52273,2010,Norway,Bhutan,2
52274,2010,Norway,Bolivia (Plurinational State of),0
52275,2010,Norway,Bosnia and Herzegovina,0
52276,2010,Norway,Botswana,0
52277,2010,Norway,Brazil,0
52278,2010,Norway,Bulgaria,0
52279,2010,Norway,Burkina Faso,0
52280,2010,Norway,Burundi,6
52281,2010,Norway,Cabo Verde,0
52282,2010,Norway,Cambodia,1
52283,2010,Norway,Cameroon,4
52284,2010,Norway,Canada,0
52285,2010,Norway,Central African Rep.,0
52286,2010,Norway,Chad,1
52287,2010,Norway,Chile,0
52288,2010,Norway,China,99
52289,2010,Norway,Colombia,0
52290,2010,Norway,Congo,1
52291,2010,Norway,Costa Rica,0
52292,2010,Norway,Croatia,0
52293,2010,Norway,Cuba,0
52294,2010,Norway,Czech Rep.,0
52295,2010,Norway,Côte d'Ivoire,0
52296,2010,Norway,Dem. People's Rep. of Korea,0
52297,2010,Norway,Dem. Rep. of the Congo,26
52298,2010,Norway,Denmark,0
52299,2010,Norway,Djibouti,0
52300,2010,Norway,Ecuador,0
52301,2010,Norway,Egypt,3
52302,2010,Norway,El Salvador,0
52303,2010,Norway,Equatorial Guinea,0
52304,2010,Norway,Eritrea,1122
52305,2010,Norway,Estonia,0
52306,2010,Norway,Ethiopia,165
52307,2010,Norway,Gabon,0
52308,2010,Norway,Gambia,0
52309,2010,Norway,Georgia,0
52310,2010,Norway,Germany,0
52311,2010,Norway,Ghana,0
52312,2010,Norway,Guatemala,6
52313,2010,Norway,Guinea,1
52314,2010,Norway,Guinea-Bissau,0
52315,2010,Norway,Haiti,0
52316,2010,Norway,Honduras,0
52317,2010,Norway,Hungary,0
52318,2010,Norway,India,0
52319,2010,Norway,Indonesia,1
52320,2010,Norway,Iran (Islamic Rep. of),137
52321,2010,Norway,Iraq,165
52322,2010,Norway,Ireland,0
52323,2010,Norway,Israel,0
52324,2010,Norway,Italy,0
52325,2010,Norway,Jordan,1
52326,2010,Norway,Kazakhstan,0
52327,2010,Norway,Kenya,0
52328,2010,Norway,Kuwait,0
52329,2010,Norway,Kyrgyzstan,0
52330,2010,Norway,Latvia,0
52331,2010,Norway,Lebanon,0
52332,2010,Norway,Liberia,7
52333,2010,Norway,Libya,1
52334,2010,Norway,Lithuania,0
52335,2010,Norway,Malawi,0
52336,2010,Norway,Malaysia,1
52337,2010,Norway,Mali,0
52338,2010,Norway,Mauritania,0
52339,2010,Norway,Mexico,0
52340,2010,Norway,Mongolia,1
52341,2010,Norway,Montenegro,3
52342,2010,Norway,Morocco,7
52343,2010,Norway,Myanmar,44
52344,2010,Norway,Namibia,0
52345,2010,Norway,Nepal,0
52346,2010,Norway,Netherlands,0
52347,2010,Norway,Nicaragua,0
52348,2010,Norway,Niger,0
52349,2010,Norway,Nigeria,4
52350,2010,Norway,Norway,0
52351,2010,Norway,Oman,0
52352,2010,Norway,Pakistan,2
52353,2010,Norway,Palestinian,0
52354,2010,Norway,Peru,0
52355,2010,Norway,Philippines,0
52356,2010,Norway,Poland,0
52357,2010,Norway,Rep. of Korea,0
52358,2010,Norway,Rep. of Moldova,0
52359,2010,Norway,Romania,0
52360,2010,Norway,Russian Federation,96
52361,2010,Norway,Rwanda,11
52362,2010,Norway,Saudi Arabia,0
52363,2010,Norway,Senegal,0
52364,2010,Norway,Serbia and Kosovo (S/RES/1244 (1999)),0
52365,2010,Norway,Sierra Leone,1
52366,2010,Norway,Somalia,709
52367,2010,Norway,South Africa,0
52368,2010,Norway,Spain,0
52369,2010,Norway,Sri Lanka,5
52370,2010,Norway,Stateless,94
52371,2010,Norway,Sudan,119
52372,2010,Norway,Switzerland,0
52373,2010,Norway,Syrian Arab Rep.,23
52374,2010,Norway,Tajikistan,0
52375,2010,Norway,Thailand,1
52376,2010,Norway,The former Yugoslav Republic of Macedonia,0
52377,2010,Norway,Togo,0
52378,2010,Norway,Tunisia,0
52379,2010,Norway,Turkey,4
52380,2010,Norway,Turkmenistan,0
52381,2010,Norway,Uganda,4
52382,2010,Norway,Ukraine,0
52383,2010,Norway,United Arab Emirates,0
52384,2010,Norway,United Rep. of Tanzania,1
52385,2010,Norway,United States of America,0
52386,2010,Norway,Uzbekistan,2
52387,2010,Norway,Venezuela (Bolivarian Republic of),0
52388,2010,Norway,Viet Nam,4
52389,2010,Norway,Western Sahara,0
52390,2010,Norway,Yemen,20
52391,2010,Norway,Zambia,1
52392,2010,Norway,Zimbabwe,0
52393,2010,Oman,Iraq,52
52394,2010,Pakistan,Afghanistan,261
52395,2010,Pakistan,China,3
52396,2010,Pakistan,Egypt,0
52397,2010,Pakistan,India,0
52398,2010,Pakistan,Indonesia,0
52399,2010,Pakistan,Iran (Islamic Rep. of),18
52400,2010,Pakistan,Iraq,1
52401,2010,Pakistan,Palestinian,0
52402,2010,Pakistan,Russian Federation,0
52403,2010,Pakistan,Somalia,50
52404,2010,Pakistan,Uzbekistan,0
52405,2010,Palau,Myanmar,2
52406,2010,Panama,Afghanistan,1
52407,2010,Panama,Angola,0
52408,2010,Panama,Bangladesh,0
52409,2010,Panama,Belarus,7
52410,2010,Panama,Bolivia (Plurinational State of),0
52411,2010,Panama,Cabo Verde,0
52412,2010,Panama,Cameroon,1
52413,2010,Panama,Colombia,89
52414,2010,Panama,Costa Rica,0
52415,2010,Panama,Cuba,1
52416,2010,Panama,Dem. Rep. of the Congo,0
52417,2010,Panama,Ecuador,0
52418,2010,Panama,El Salvador,0
52419,2010,Panama,Eritrea,0
52420,2010,Panama,Ethiopia,0
52421,2010,Panama,Ghana,0
52422,2010,Panama,Guatemala,0
52423,2010,Panama,Haiti,1
52424,2010,Panama,Honduras,0
52425,2010,Panama,Israel,0
52426,2010,Panama,Liberia,0
52427,2010,Panama,Lithuania,1
52428,2010,Panama,Namibia,0
52429,2010,Panama,Nepal,0
52430,2010,Panama,Nicaragua,2
52431,2010,Panama,Nigeria,0
52432,2010,Panama,Palestinian,0
52433,2010,Panama,Peru,0
52434,2010,Panama,Romania,0
52435,2010,Panama,Sierra Leone,0
52436,2010,Panama,Somalia,0
52437,2010,Panama,Sri Lanka,0
52438,2010,Panama,Sudan,0
52439,2010,Panama,Venezuela (Bolivarian Republic of),3
52440,2010,Panama,Zimbabwe,0
52441,2010,Papua New Guinea,Morocco,0
52442,2010,Papua New Guinea,Nigeria,0
52443,2010,Papua New Guinea,Sri Lanka,0
52444,2010,Paraguay,Bolivia (Plurinational State of),0
52445,2010,Paraguay,Brazil,0
52446,2010,Paraguay,Colombia,0
52447,2010,Paraguay,Cuba,5
52448,2010,Paraguay,Philippines,0
52449,2010,Paraguay,Sweden,0
52450,2010,Paraguay,Venezuela (Bolivarian Republic of),0
52451,2010,Peru,Argentina,0
52452,2010,Peru,Bolivia (Plurinational State of),0
52453,2010,Peru,Brazil,0
52454,2010,Peru,Chile,0
52455,2010,Peru,China,0
52456,2010,Peru,Colombia,32
52457,2010,Peru,Cuba,2
52458,2010,Peru,Côte d'Ivoire,0
52459,2010,Peru,Dem. Rep. of the Congo,0
52460,2010,Peru,Dominican Rep.,0
52461,2010,Peru,Ecuador,2
52462,2010,Peru,El Salvador,0
52463,2010,Peru,France,0
52464,2010,Peru,Gambia,1
52465,2010,Peru,Ghana,0
52466,2010,Peru,Haiti,2
52467,2010,Peru,Iraq,0
52468,2010,Peru,Kazakhstan,0
52469,2010,Peru,Namibia,1
52470,2010,Peru,Niger,0
52471,2010,Peru,Nigeria,1
52472,2010,Peru,Poland,0
52473,2010,Peru,Sierra Leone,0
52474,2010,Peru,South Africa,1
52475,2010,Peru,Stateless,0
52476,2010,Peru,Switzerland,0
52477,2010,Peru,Venezuela (Bolivarian Republic of),1
52478,2010,Philippines,Afghanistan,0
52479,2010,Philippines,Bahrain,0
52480,2010,Philippines,China,0
52481,2010,Philippines,France,0
52482,2010,Philippines,Iran (Islamic Rep. of),0
52483,2010,Philippines,Iraq,2
52484,2010,Philippines,Japan,0
52485,2010,Philippines,Jordan,0
52486,2010,Philippines,Lebanon,1
52487,2010,Philippines,Liberia,0
52488,2010,Philippines,Myanmar,0
52489,2010,Philippines,Nigeria,0
52490,2010,Philippines,Pakistan,0
52491,2010,Philippines,Palestinian,0
52492,2010,Philippines,Rwanda,0
52493,2010,Philippines,Saudi Arabia,0
52494,2010,Philippines,Somalia,0
52495,2010,Philippines,Sri Lanka,0
52496,2010,Philippines,Stateless,0
52497,2010,Philippines,Sudan,0
52498,2010,Philippines,Thailand,0
52499,2010,Philippines,Turkey,0
52500,2010,Philippines,Viet Nam,0
52501,2010,Poland,Afghanistan,4
52502,2010,Poland,Albania,0
52503,2010,Poland,Algeria,0
52504,2010,Poland,Angola,0
52505,2010,Poland,Armenia,0
52506,2010,Poland,Azerbaijan,0
52507,2010,Poland,Bangladesh,0
52508,2010,Poland,Belarus,19
52509,2010,Poland,Bhutan,0
52510,2010,Poland,Burundi,0
52511,2010,Poland,Cambodia,0
52512,2010,Poland,Cameroon,0
52513,2010,Poland,China,0
52514,2010,Poland,Colombia,0
52515,2010,Poland,Comoros,0
52516,2010,Poland,Congo,2
52517,2010,Poland,Croatia,0
52518,2010,Poland,Cuba,0
52519,2010,Poland,Dem. Rep. of the Congo,0
52520,2010,Poland,Djibouti,0
52521,2010,Poland,Egypt,0
52522,2010,Poland,Eritrea,0
52523,2010,Poland,Ethiopia,0
52524,2010,Poland,Gambia,0
52525,2010,Poland,Georgia,0
52526,2010,Poland,Ghana,0
52527,2010,Poland,Guinea,0
52528,2010,Poland,Haiti,0
52529,2010,Poland,India,0
52530,2010,Poland,Iran (Islamic Rep. of),2
52531,2010,Poland,Iraq,5
52532,2010,Poland,Jordan,0
52533,2010,Poland,Kazakhstan,0
52534,2010,Poland,Kenya,0
52535,2010,Poland,Kyrgyzstan,0
52536,2010,Poland,Lebanon,2
52537,2010,Poland,Libya,1
52538,2010,Poland,Mali,0
52539,2010,Poland,Mongolia,0
52540,2010,Poland,Morocco,0
52541,2010,Poland,Nepal,2
52542,2010,Poland,Nigeria,0
52543,2010,Poland,Pakistan,0
52544,2010,Poland,Palestinian,0
52545,2010,Poland,Philippines,0
52546,2010,Poland,Rep. of Moldova,0
52547,2010,Poland,Romania,0
52548,2010,Poland,Russian Federation,43
52549,2010,Poland,Senegal,0
52550,2010,Poland,Serbia and Kosovo (S/RES/1244 (1999)),0
52551,2010,Poland,Sierra Leone,0
52552,2010,Poland,Somalia,0
52553,2010,Poland,South Africa,0
52554,2010,Poland,Sri Lanka,0
52555,2010,Poland,Stateless,0
52556,2010,Poland,Sudan,0
52557,2010,Poland,Syrian Arab Rep.,0
52558,2010,Poland,Tajikistan,0
52559,2010,Poland,The former Yugoslav Republic of Macedonia,0
52560,2010,Poland,Togo,0
52561,2010,Poland,Tunisia,0
52562,2010,Poland,Turkey,1
52563,2010,Poland,Turkmenistan,1
52564,2010,Poland,Uganda,0
52565,2010,Poland,Ukraine,0
52566,2010,Poland,United Rep. of Tanzania,0
52567,2010,Poland,United States of America,0
52568,2010,Poland,Uzbekistan,0
52569,2010,Poland,Viet Nam,2
52570,2010,Poland,Yemen,0
52571,2010,Poland,Zambia,0
52572,2010,Portugal,Afghanistan,0
52573,2010,Portugal,Angola,0
52574,2010,Portugal,Belarus,0
52575,2010,Portugal,Bosnia and Herzegovina,0
52576,2010,Portugal,Brazil,0
52577,2010,Portugal,Cameroon,0
52578,2010,Portugal,China,0
52579,2010,Portugal,Colombia,0
52580,2010,Portugal,Croatia,0
52581,2010,Portugal,Cuba,0
52582,2010,Portugal,Côte d'Ivoire,0
52583,2010,Portugal,Dem. Rep. of the Congo,0
52584,2010,Portugal,Eritrea,0
52585,2010,Portugal,Gambia,0
52586,2010,Portugal,Georgia,0
52587,2010,Portugal,Ghana,0
52588,2010,Portugal,Guinea,0
52589,2010,Portugal,Guinea-Bissau,0
52590,2010,Portugal,Honduras,0
52591,2010,Portugal,India,0
52592,2010,Portugal,Iran (Islamic Rep. of),3
52593,2010,Portugal,Kenya,0
52594,2010,Portugal,Liberia,0
52595,2010,Portugal,Mauritania,2
52596,2010,Portugal,Nigeria,0
52597,2010,Portugal,Pakistan,1
52598,2010,Portugal,Palestinian,0
52599,2010,Portugal,Russian Federation,0
52600,2010,Portugal,Rwanda,0
52601,2010,Portugal,Senegal,0
52602,2010,Portugal,Sierra Leone,0
52603,2010,Portugal,Somalia,0
52604,2010,Portugal,Sri Lanka,0
52605,2010,Portugal,Sudan,0
52606,2010,Portugal,Tajikistan,0
52607,2010,Portugal,The former Yugoslav Republic of Macedonia,0
52608,2010,Portugal,Togo,0
52609,2010,Portugal,Turkey,0
52610,2010,Portugal,Yemen,0
52611,2010,Portugal,Zimbabwe,0
52612,2010,Qatar,Iraq,16
52613,2010,Qatar,Pakistan,0
52614,2010,Qatar,Somalia,5
52615,2010,Qatar,Sri Lanka,0
52616,2010,Qatar,Sudan,0
52617,2010,Rep. of Korea,Afghanistan,2
52618,2010,Rep. of Korea,Angola,0
52619,2010,Rep. of Korea,Bangladesh,7
52620,2010,Rep. of Korea,Benin,0
52621,2010,Rep. of Korea,Burundi,0
52622,2010,Rep. of Korea,Cameroon,0
52623,2010,Rep. of Korea,Chad,0
52624,2010,Rep. of Korea,China,0
52625,2010,Rep. of Korea,Congo,0
52626,2010,Rep. of Korea,Côte d'Ivoire,0
52627,2010,Rep. of Korea,Dem. Rep. of the Congo,3
52628,2010,Rep. of Korea,Egypt,2
52629,2010,Rep. of Korea,Ethiopia,2
52630,2010,Rep. of Korea,Gambia,0
52631,2010,Rep. of Korea,Ghana,0
52632,2010,Rep. of Korea,Guinea,0
52633,2010,Rep. of Korea,India,0
52634,2010,Rep. of Korea,Indonesia,0
52635,2010,Rep. of Korea,Iran (Islamic Rep. of),3
52636,2010,Rep. of Korea,Iraq,1
52637,2010,Rep. of Korea,Kazakhstan,0
52638,2010,Rep. of Korea,Kenya,0
52639,2010,Rep. of Korea,Kyrgyzstan,0
52640,2010,Rep. of Korea,Liberia,0
52641,2010,Rep. of Korea,Mali,0
52642,2010,Rep. of Korea,Morocco,0
52643,2010,Rep. of Korea,Mozambique,0
52644,2010,Rep. of Korea,Myanmar,13
52645,2010,Rep. of Korea,Nepal,0
52646,2010,Rep. of Korea,Niger,1
52647,2010,Rep. of Korea,Nigeria,0
52648,2010,Rep. of Korea,Pakistan,1
52649,2010,Rep. of Korea,Philippines,0
52650,2010,Rep. of Korea,Russian Federation,3
52651,2010,Rep. of Korea,Rwanda,0
52652,2010,Rep. of Korea,Sierra Leone,0
52653,2010,Rep. of Korea,Somalia,1
52654,2010,Rep. of Korea,South Africa,0
52655,2010,Rep. of Korea,Sri Lanka,0
52656,2010,Rep. of Korea,Sudan,1
52657,2010,Rep. of Korea,Togo,0
52658,2010,Rep. of Korea,Tunisia,0
52659,2010,Rep. of Korea,Uganda,2
52660,2010,Rep. of Korea,United Kingdom,0
52661,2010,Rep. of Korea,United Rep. of Tanzania,0
52662,2010,Rep. of Korea,Uzbekistan,5
52663,2010,Rep. of Korea,Various/Unknown,0
52664,2010,Rep. of Korea,Yemen,0
52665,2010,Rep. of Korea,Zimbabwe,0
52666,2010,Rep. of Moldova,Afghanistan,0
52667,2010,Rep. of Moldova,Armenia,1
52668,2010,Rep. of Moldova,Azerbaijan,0
52669,2010,Rep. of Moldova,Dem. Rep. of the Congo,0
52670,2010,Rep. of Moldova,Georgia,0
52671,2010,Rep. of Moldova,Ghana,0
52672,2010,Rep. of Moldova,Iraq,0
52673,2010,Rep. of Moldova,Jordan,0
52674,2010,Rep. of Moldova,Kazakhstan,0
52675,2010,Rep. of Moldova,Kyrgyzstan,0
52676,2010,Rep. of Moldova,Lebanon,0
52677,2010,Rep. of Moldova,Nepal,0
52678,2010,Rep. of Moldova,Nigeria,0
52679,2010,Rep. of Moldova,Pakistan,0
52680,2010,Rep. of Moldova,Palestinian,0
52681,2010,Rep. of Moldova,Romania,0
52682,2010,Rep. of Moldova,Russian Federation,0
52683,2010,Rep. of Moldova,Somalia,0
52684,2010,Rep. of Moldova,Sri Lanka,0
52685,2010,Rep. of Moldova,Sudan,0
52686,2010,Rep. of Moldova,Syrian Arab Rep.,0
52687,2010,Rep. of Moldova,Tajikistan,0
52688,2010,Rep. of Moldova,Turkey,0
52689,2010,Rep. of Moldova,Turkmenistan,0
52690,2010,Rep. of Moldova,Ukraine,0
52691,2010,Rep. of Moldova,Uzbekistan,0
52692,2010,Rep. of Moldova,Yemen,0
52693,2010,Romania,Afghanistan,13
52694,2010,Romania,Albania,0
52695,2010,Romania,Algeria,0
52696,2010,Romania,Armenia,0
52697,2010,Romania,Azerbaijan,0
52698,2010,Romania,Bangladesh,0
52699,2010,Romania,Belarus,0
52700,2010,Romania,Bosnia and Herzegovina,0
52701,2010,Romania,Cameroon,1
52702,2010,Romania,Chad,0
52703,2010,Romania,Chile,0
52704,2010,Romania,China,0
52705,2010,Romania,Colombia,0
52706,2010,Romania,Congo,0
52707,2010,Romania,Cuba,0
52708,2010,Romania,Côte d'Ivoire,0
52709,2010,Romania,Dem. Rep. of the Congo,0
52710,2010,Romania,Ecuador,0
52711,2010,Romania,Egypt,0
52712,2010,Romania,Eritrea,0
52713,2010,Romania,Ethiopia,1
52714,2010,Romania,Gambia,0
52715,2010,Romania,Georgia,0
52716,2010,Romania,Ghana,0
52717,2010,Romania,Guinea,1
52718,2010,Romania,India,0
52719,2010,Romania,Iran (Islamic Rep. of),4
52720,2010,Romania,Iraq,18
52721,2010,Romania,Israel,0
52722,2010,Romania,Jordan,0
52723,2010,Romania,Lebanon,0
52724,2010,Romania,Mauritania,0
52725,2010,Romania,Mongolia,0
52726,2010,Romania,Morocco,0
52727,2010,Romania,Myanmar,44
52728,2010,Romania,Nigeria,0
52729,2010,Romania,Pakistan,2
52730,2010,Romania,Palestinian,0
52731,2010,Romania,Peru,0
52732,2010,Romania,Philippines,0
52733,2010,Romania,Rep. of Moldova,0
52734,2010,Romania,Russian Federation,0
52735,2010,Romania,Senegal,0
52736,2010,Romania,Serbia and Kosovo (S/RES/1244 (1999)),0
52737,2010,Romania,Somalia,0
52738,2010,Romania,Sri Lanka,0
52739,2010,Romania,Stateless,3
52740,2010,Romania,Sudan,0
52741,2010,Romania,Syrian Arab Rep.,1
52742,2010,Romania,Tunisia,0
52743,2010,Romania,Turkey,1
52744,2010,Romania,Ukraine,0
52745,2010,Romania,United States of America,0
52746,2010,Romania,Venezuela (Bolivarian Republic of),0
52747,2010,Romania,Viet Nam,0
52748,2010,Romania,Zimbabwe,0
52749,2010,Russian Federation,Afghanistan,74
52750,2010,Russian Federation,Angola,0
52751,2010,Russian Federation,Armenia,0
52752,2010,Russian Federation,Azerbaijan,0
52753,2010,Russian Federation,Bangladesh,0
52754,2010,Russian Federation,Belarus,0
52755,2010,Russian Federation,Burundi,0
52756,2010,Russian Federation,Cambodia,0
52757,2010,Russian Federation,China,2
52758,2010,Russian Federation,Congo,0
52759,2010,Russian Federation,Cuba,0
52760,2010,Russian Federation,Dem. People's Rep. of Korea,0
52761,2010,Russian Federation,Dem. Rep. of the Congo,1
52762,2010,Russian Federation,Egypt,13
52763,2010,Russian Federation,Eritrea,1
52764,2010,Russian Federation,Estonia,0
